metric_fname_dl,metric_fname_jw,metric_fname_soundex,metric_lname_dl,metric_lname_jw,metric_lname_soundex,metric_gender_code_ff,metric_gender_code_mm,metric_gender_code_same,metric_race_code_same,metric_race_code_ww_bb,metric_year_diff_abs,metric_age,metric_ffreq_mean,metric_lfreq_mean,match
0,0,0,6,0.5714285714285715,1,0,2,TRUE,TRUE,TRUE,4,43,2.1598481634651545,-0.17646657200984622,unmatch
0,0,0,5,0.38095238095238093,1,2,0,TRUE,TRUE,TRUE,0,57,0.2836869909994445,-0.49051976740823905,match
0,0,0,4,0.25396825396825395,1,2,0,TRUE,TRUE,TRUE,4,66,0.5552136373918214,0.5512064409137625,unmatch
0,0,0,6,0.6047619047619048,1,0,2,TRUE,TRUE,TRUE,3,82,-0.6511498906623583,-0.44621978813694313,unmatch
1,0.05555555555555558,0,8,0.5833333333333334,1,2,0,TRUE,TRUE,TRUE,3,39,-0.6511498906623583,1.3825077476971084,unmatch
0,0,0,6,0.5634920634920635,1,0,2,TRUE,TRUE,TRUE,2,69,2.5046363531937983,-0.7855478045913651,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,50,0.5552136373918214,0.7606483489365861,unmatch
1,0.04166666666666674,0,7,0.48809523809523814,1,0,2,TRUE,TRUE,TRUE,48,29,-0.5313677096068498,1.6070268150448754,unmatch
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,18,45,-0.3198112806470877,-0.12898492489687374,unmatch
0,0,0,5,0.5166666666666667,1,2,0,TRUE,TRUE,TRUE,18,48,-0.09258971863785709,-0.4012049726292979,unmatch
0,0,0,5,1,1,2,0,TRUE,TRUE,TRUE,4,41,0.43005182386225616,-0.31594917877877177,unmatch
4,0.5333333333333334,0,7,0.32804232804232814,1,2,0,TRUE,TRUE,TRUE,54,30,-0.5100064364638823,0.46468614224542604,unmatch
0,0,0,7,0.4722222222222223,1,2,0,TRUE,TRUE,TRUE,16,74,0.010736060319577318,-0.599791219105982,unmatch
0,0,0,8,0.5654761904761905,1,0,2,TRUE,TRUE,TRUE,24,46,1.9973434361237112,0.7178295369502861,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,23,-0.7614378401910609,1.7185430942717619,match
2,0.33333333333333337,0,6,1,1,2,0,TRUE,TRUE,TRUE,1,68,-0.2918043445522945,-0.20909039306955968,unmatch
0,0,0,5,0.5444444444444445,1,2,0,TRUE,TRUE,TRUE,9,34,-0.3865854148412494,-0.24839987270890573,unmatch
0,0,0,8,1,1,0,2,TRUE,TRUE,TRUE,3,67,0.7172436033041016,-0.20859489010489507,unmatch
3,0.41666666666666674,0,8,0.5694444444444445,1,0,2,TRUE,TRUE,TRUE,21,73,-0.7324813812379407,0.17799276938631575,unmatch
4,0.33333333333333337,0,4,0.44444444444444453,1,0,2,TRUE,TRUE,TRUE,32,69,0.8523764039025605,-0.310850347913229,unmatch
0,0,0,6,0.46825396825396826,1,2,0,TRUE,TRUE,TRUE,0,33,-0.5407036873239348,0.7303288626318105,match
0,0,0,4,0.33333333333333337,1,2,0,TRUE,TRUE,TRUE,0,29,0.1953933298525941,0.10556663652709061,unmatch
6,0.45000000000000007,1,0,0,0,2,0,TRUE,TRUE,TRUE,0,78,-0.3823125619787788,-0.5772025629269648,match
0,0,0,6,0.5634920634920635,1,1,0,FALSE,FALSE,FALSE,3,42,0.1877981440424415,-0.719206166918014,unmatch
0,0,0,7,0.5583333333333333,1,0,2,TRUE,TRUE,TRUE,38,35,2.1598481634651545,1.0813898737191103,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,32,-0.7688747721914923,-0.6946435112938352,match
0,0,0,7,0.626984126984127,1,2,0,TRUE,TRUE,TRUE,15,48,-0.3198112806470877,-0.805669629165055,unmatch
1,0.05555555555555558,0,8,0.5773809523809524,1,2,0,TRUE,TRUE,TRUE,4,46,-0.6511498906623583,-0.7536929853847973,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,64,0.040167280701860784,-0.740424657850127,match
0,0,0,6,0.5634920634920635,1,0,2,TRUE,TRUE,TRUE,20,66,2.4244126392862637,-0.4572947829547671,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,2,90,2.5046363531937983,2.9789773736441374,match
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,24,58,0.010736060319577318,1.3192882706396394,unmatch
2,0.21666666666666667,0,9,1,1,2,0,TRUE,TRUE,TRUE,1,56,-0.37456011941536704,0.01652801144112942,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,65,0.7172436033041016,0.21900542038684134,match
0,0,0,7,0.5523809523809524,1,0,2,TRUE,FALSE,FALSE,19,35,2.1598481634651545,0.022942841936779923,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,94,-0.6584285688530687,0.12015096369186856,match
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,46,29,2.1880133533696693,-0.586030059411146,unmatch
0,0,0,7,0.5714285714285715,1,0,2,TRUE,TRUE,TRUE,6,75,0.7025279931129599,0.09454580732606305,unmatch
2,0.21666666666666667,0,7,1,1,0,1,FALSE,TRUE,TRUE,20,37,-0.535165801040157,-0.7596691493370785,unmatch
0,0,0,6,0.5634920634920635,1,0,2,TRUE,TRUE,TRUE,67,22,-0.47472082217837874,1.1956544958533022,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,28,60,3.5787176433374235,1.8096667208409767,unmatch
1,0.16666666666666674,0,6,0.5277777777777779,1,2,0,TRUE,TRUE,TRUE,8,54,-0.2661712156033183,-0.06121895635982207,unmatch
0,0,0,6,0.5444444444444445,1,2,0,TRUE,TRUE,TRUE,14,29,-0.18752904273653323,0.10343014023153968,unmatch
2,0.15079365079365092,0,6,0.5555555555555556,1,1,1,FALSE,TRUE,TRUE,7,76,-0.6731441790442104,0.11828529548029976,unmatch
0,0,0,8,0.5694444444444445,1,2,0,TRUE,TRUE,TRUE,1,56,-0.32012778826653,1.3627624116364943,unmatch
0,0,0,9,0.5777777777777778,1,2,0,TRUE,TRUE,TRUE,4,36,-0.5115889745610936,0.41358683155190684,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,74,-0.6952967212357836,-0.5772025629269648,match
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,55,-0.541020194943377,-0.08775561142916251,match
2,0.1777777777777778,0,5,0.5333333333333334,1,2,0,TRUE,TRUE,TRUE,3,57,-0.3609522858922733,0.6611358924265593,unmatch
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,6,27,-0.5187093989420828,-0.03775296709406635,unmatch
0,0,0,7,0.44166666666666665,1,2,0,TRUE,TRUE,TRUE,0,41,-0.5180763837031982,1.3561282478691592,unmatch
4,0.3666666666666667,0,8,1,1,2,0,TRUE,TRUE,TRUE,43,27,-0.4517770109381999,-0.6090573821335326,unmatch
3,0.30000000000000004,0,6,0.4722222222222223,1,1,1,FALSE,TRUE,TRUE,31,48,-0.3008228175934753,-0.3821798144140311,unmatch
0,0,0,7,0.45000000000000007,1,0,2,TRUE,TRUE,TRUE,9,35,2.1598481634651545,0.022942841936779923,unmatch
0,0,0,4,0.3571428571428572,1,2,0,TRUE,TRUE,TRUE,1,22,-0.6286808408513429,0.48689563910686845,unmatch
2,0.08333333333333337,0,6,1,1,1,1,FALSE,TRUE,TRUE,4,30,-0.1753444964444677,-0.2845330261155732,unmatch
1,0.11111111111111105,0,10,0.5696969696969697,1,2,0,TRUE,TRUE,TRUE,15,47,-0.14480549939413628,-0.04871963067829749,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,60,0.7912964156889737,-0.7793523073673991,match
0,0,0,8,0.5694444444444445,1,2,0,TRUE,TRUE,TRUE,0,25,-0.5111142131319303,1.3627624116364943,match
0,0,0,4,0.44444444444444453,1,2,0,TRUE,TRUE,TRUE,3,26,-0.5106394517027668,3.1979047779661967,unmatch
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,5,43,-0.27598095769310477,0.08829614448530075,unmatch
0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,1,37,-0.6952967212357836,-0.7340098273544766,match
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,31,-0.7172910096176357,-0.7598884826087631,match
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,70,0.2317867208061456,1.8096667208409767,match
4,0.30000000000000004,0,8,1,1,2,0,TRUE,TRUE,TRUE,26,94,-0.7168162481884721,1.5145845180410542,unmatch
0,0,0,7,1,1,0,2,TRUE,TRUE,TRUE,35,79,2.732965691871077,-0.35114816267740534,unmatch
0,0,0,6,0.46031746031746035,1,2,0,TRUE,TRUE,TRUE,2,43,-0.27598095769310477,0.4282821607547766,unmatch
0,0,0,0,0,0,0,2,TRUE,FALSE,FALSE,1,71,-0.6070030600889332,-0.7990354653977199,match
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,76,-0.08483627901798338,0.8119669929017899,match
0,0,0,5,0.41666666666666674,1,2,0,TRUE,TRUE,TRUE,0,43,-0.5407036873239348,-0.24209604425134704,match
3,0.3666666666666667,0,6,0.5079365079365079,1,1,1,FALSE,TRUE,TRUE,2,51,-0.45715664341225654,-0.54359307754692,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,35,-0.37186980465010777,-0.8120844596607055,match
4,0.2738095238095237,0,7,0.5694444444444445,1,0,2,TRUE,TRUE,TRUE,1,45,-0.30936852331841663,0.524120117262961,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,26,0.20979243242429355,-0.7859864711347343,match
4,0.5166666666666667,0,5,0.44444444444444453,1,0,2,TRUE,TRUE,TRUE,15,85,1.0705784958141482,-0.31622267766725276,unmatch
0,0,0,7,0.5833333333333334,1,0,2,TRUE,TRUE,TRUE,1,53,0.7025279931129599,-0.029255805919661426,unmatch
3,0.30000000000000004,0,5,1,1,1,1,FALSE,TRUE,TRUE,14,46,-0.384844622934317,0.19345710044233116,unmatch
4,0.3238095238095239,0,7,0.5694444444444445,1,2,0,TRUE,TRUE,TRUE,8,60,-0.5104811978930457,0.4649623119384061,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,43,0.43005182386225616,-0.10678076964442935,match
2,0.1777777777777778,0,6,0.5714285714285715,1,1,1,FALSE,TRUE,TRUE,5,51,-0.49449955722413486,0.14827711727979778,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,74,2.732965691871077,-0.3626618240385986,match
3,0.4,0,6,0.48809523809523814,1,2,0,TRUE,TRUE,TRUE,15,48,-0.32265885216560614,-0.3629353229270796,unmatch
0,0,0,7,0.48611111111111116,1,0,2,TRUE,TRUE,TRUE,37,51,1.9973434361237112,-0.07470661716617691,unmatch
2,0.15079365079365092,0,3,0.30000000000000004,1,2,0,TRUE,TRUE,TRUE,22,58,-0.5282036304688891,-0.6130595466406522,unmatch
0,0,0,5,0.3571428571428572,1,2,0,TRUE,TRUE,FALSE,0,77,-0.45984695817751586,-0.8120844596607055,match
2,0.33333333333333337,0,7,1,1,2,0,TRUE,TRUE,TRUE,22,67,-0.3046209090267825,0.8643281376086205,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,46,-0.2096815849281064,2.9789773736441374,match
0,0,0,6,0.3571428571428572,1,0,2,TRUE,FALSE,FALSE,5,55,2.1316829735606406,-0.2749365277782462,unmatch
0,0,0,6,0.5357142857142858,1,0,2,TRUE,TRUE,TRUE,52,78,1.9973434361237112,-0.753254318841428,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,3,70,-0.08483627901798338,-0.7990354653977199,match
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,88,-0.7688747721914923,-0.7596691493370785,match
0,0,0,2,0.33333333333333337,1,0,2,TRUE,TRUE,TRUE,8,78,2.4244126392862637,-0.31868950927258005,unmatch
0,0,0,3,0.09999999999999998,0,0,2,TRUE,TRUE,TRUE,0,88,2.5046363531937983,-0.010008643628211022,match
0,0,0,8,1,1,0,2,TRUE,TRUE,TRUE,3,70,-0.08483627901798338,-0.7797909739107685,unmatch
3,0.25,0,6,0.5714285714285715,1,2,0,TRUE,TRUE,TRUE,5,70,-0.6883345506645155,1.1413708465136074,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,23,76,-0.5041520425606622,0.17963910432619995,match
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,46,0.05504114470272366,-0.5188110886510565,match
2,0.09523809523809523,0,4,0.5,1,2,0,TRUE,TRUE,TRUE,5,39,-0.7250444492375093,0.6359694026041232,unmatch
0,0,0,3,0.09090909090909083,0,0,2,TRUE,TRUE,TRUE,0,82,-0.7247279416180671,-0.7988161321260353,match
5,0.4222222222222223,0,4,0.25396825396825395,1,2,0,TRUE,TRUE,TRUE,28,58,-0.5350075472304359,0.512498124668175,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,10,65,0.650627722919661,2.9789773736441374,unmatch
0,0,0,11,1,1,2,0,TRUE,TRUE,TRUE,7,72,1.386882993905911,0.0025990132869064264,unmatch
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,5,29,-0.5994078742787806,0.7750675084464758,unmatch
0,0,0,3,0.11111111111111116,0,0,2,TRUE,TRUE,TRUE,0,72,2.1316829735606406,-0.8054502958933705,match
4,0.3238095238095239,0,4,0.4,1,1,1,FALSE,TRUE,TRUE,25,91,-0.6139652306602013,0.5489589425801199,unmatch
0,0,0,9,0.4868686868686869,1,2,0,TRUE,TRUE,TRUE,14,47,0.38653800852771547,-0.7992547986694045,unmatch
5,0.4047619047619049,0,6,0.36111111111111116,1,1,1,FALSE,TRUE,TRUE,23,91,-0.6443459739008115,2.023990797262157,unmatch
0,0,0,4,0.3666666666666667,1,2,0,TRUE,FALSE,FALSE,11,70,-0.599724381898223,-0.7014970083328549,unmatch
0,0,0,7,0.5773809523809524,1,1,0,FALSE,FALSE,FALSE,11,43,0.43005182386225616,0.34225736505110477,unmatch
2,0.21666666666666667,0,7,0.5083333333333333,1,1,1,FALSE,TRUE,TRUE,3,33,-0.6233012083772863,0.11121513597409438,unmatch
0,0,0,8,1,1,0,2,TRUE,TRUE,TRUE,36,87,3.5787176433374235,0.4882116387369762,unmatch
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,0,44,0.5552136373918214,-0.4882722690745964,match
0,0,0,7,0.4722222222222223,1,0,2,TRUE,TRUE,TRUE,15,69,1.9973434361237112,-0.4631057792521601,unmatch
3,0.32777777777777783,0,6,0.626984126984127,1,2,0,TRUE,TRUE,TRUE,9,52,-0.5865913098042925,0.09361430862252812,unmatch
0,0,0,6,0.5634920634920635,1,0,2,TRUE,TRUE,TRUE,12,83,-0.6584285688530687,0.4518591520586241,unmatch
0,0,0,4,1,1,2,0,TRUE,TRUE,TRUE,6,63,-0.4155418737943695,-0.2472490407336862,unmatch
4,0.24814814814814823,0,5,0.4222222222222223,1,2,0,TRUE,TRUE,TRUE,2,54,-0.46965769732376433,0.5890374240726116,unmatch
0,0,0,6,0.5357142857142858,1,0,2,TRUE,TRUE,TRUE,8,86,2.732965691871077,-0.6315918726957535,unmatch
3,0.25,0,8,1,1,2,0,TRUE,TRUE,TRUE,26,44,-0.6377003109489858,-0.6223257096682028,unmatch
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,2,86,-0.6070030600889332,0.3241637055393729,unmatch
0,0,0,6,0.45925925925925926,1,2,0,TRUE,TRUE,TRUE,22,55,-0.7321648736184985,0.22092525421520653,unmatch
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,0,61,-0.32012778826653,0.11187046498464936,match
1,0.04761904761904767,0,5,1,1,0,2,TRUE,TRUE,TRUE,7,44,-0.26063233226307847,0.5459451131978306,unmatch
0,0,0,6,0.46031746031746035,1,1,1,FALSE,TRUE,TRUE,8,45,-0.6584285688530687,1.1015685347140958,unmatch
0,0,0,5,0.46031746031746035,1,2,0,TRUE,TRUE,TRUE,16,59,0.010736060319577318,-0.592225556635112,unmatch
3,0.20952380952380956,0,6,0.5523809523809524,1,1,1,FALSE,TRUE,TRUE,18,65,-0.2109476154058755,-0.6950821778372044,unmatch
0,0,0,7,0.48611111111111116,1,2,0,TRUE,TRUE,TRUE,12,54,-0.12154617759097713,0.8290181516718951,unmatch
0,0,0,6,0.5634920634920635,1,0,2,TRUE,TRUE,TRUE,53,93,2.5046363531937983,0.13155362301496998,unmatch
0,0,0,6,1,1,0,2,TRUE,TRUE,TRUE,41,26,0.14333480584957403,-0.7399859913067578,unmatch
1,0.08333333333333337,0,7,0.5714285714285715,1,0,2,TRUE,TRUE,TRUE,2,28,-0.28088682579446,-0.4635444457955294,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,39,-0.7468804838096402,0.23824991187379282,match
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,0,22,-0.7688747721914923,-0.13743059125898122,match
3,0.3666666666666667,0,7,0.4722222222222223,1,1,1,FALSE,TRUE,TRUE,48,91,-0.5715591919937085,1.5557081710796716,unmatch
0,0,0,6,0.4380952380952381,1,1,1,FALSE,FALSE,FALSE,57,90,-0.5702931615159395,-0.32241817489121866,unmatch
0,0,0,7,0.39880952380952384,1,0,2,TRUE,TRUE,TRUE,29,53,-0.3275647202669614,-0.36134582440849083,unmatch
1,0.16666666666666674,0,14,0.4649859943977591,1,2,0,TRUE,TRUE,TRUE,7,45,-0.42155452150731076,-0.7988161321260353,unmatch
0,0,0,8,0.5654761904761905,1,0,2,TRUE,TRUE,TRUE,22,69,1.9973434361237112,0.7300526929388305,unmatch
0,0,0,7,0.48809523809523814,1,2,0,TRUE,TRUE,TRUE,16,65,1.386882993905911,-0.012805810543314686,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,75,-0.32012778826653,-0.7399859913067578,match
0,0,0,5,1,1,0,2,TRUE,TRUE,TRUE,9,73,0.3347959921441377,0.11647913449452535,unmatch
0,0,0,3,0.33333333333333337,1,0,2,TRUE,TRUE,TRUE,21,61,2.5046363531937983,0.1448219505496402,unmatch
0,0,0,4,0.5333333333333334,1,2,0,TRUE,TRUE,TRUE,23,32,-0.3198112806470877,-0.07437895266089944,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,28,-0.3865854148412494,-0.5772025629269648,match
1,0.05555555555555558,0,7,0.5092592592592593,1,2,0,TRUE,TRUE,TRUE,3,68,-0.7030501608556573,-0.7990354653977199,unmatch
0,0,0,6,0.5523809523809524,1,2,0,TRUE,TRUE,TRUE,4,79,-0.3644328726496763,-0.0325999706117272,unmatch
1,0.05555555555555558,0,9,0.4507575757575758,1,2,0,TRUE,TRUE,TRUE,10,27,-0.5839009950390333,-0.3476929959472478,unmatch
0,0,0,4,0.5166666666666667,1,2,0,TRUE,TRUE,TRUE,5,45,-0.18737078892681208,-0.505762094388071,unmatch
0,0,0,5,0.5444444444444445,1,2,0,TRUE,TRUE,TRUE,3,72,0.650627722919661,1.1545823376269824,unmatch
0,0,0,8,0.5583333333333333,1,0,2,TRUE,TRUE,TRUE,18,55,2.732965691871077,-0.17027107478588036,unmatch
5,1,1,0,0,0,2,0,TRUE,TRUE,TRUE,0,66,-0.5769388244677651,-0.7990354653977199,match
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,3,49,-0.6878597892353522,-0.23304921449548108,match
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,51,-0.01094172044283244,2.9789773736441374,match
0,0,0,6,0.5523809523809524,1,0,2,TRUE,TRUE,TRUE,21,68,0.3347959921441377,0.42981749365656896,unmatch
0,0,0,8,0.4722222222222223,1,0,2,TRUE,TRUE,TRUE,23,75,0.7912964156889737,-0.7656453132893597,unmatch
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,5,48,-0.18752904273653323,-0.8054502958933705,unmatch
0,0,0,8,1,1,2,0,TRUE,TRUE,TRUE,15,49,0.5552136373918214,-0.7127913364223635,unmatch
0,0,0,1,0.04761904761904767,0,2,0,TRUE,TRUE,TRUE,14,69,-0.6070030600889332,0.7773150067801184,unmatch
0,0,0,6,0.5277777777777779,1,2,0,TRUE,TRUE,TRUE,6,62,-0.541020194943377,-0.12756059403317319,unmatch
0,0,0,5,0.5444444444444445,1,2,0,TRUE,TRUE,TRUE,7,28,-0.3865854148412494,-0.1409940892227316,unmatch
3,0.2666666666666666,0,6,0.5,1,2,0,TRUE,FALSE,FALSE,14,44,-0.0998673997721054,0.1981145939600058,unmatch
1,0.03703703703703709,0,0,0,0,2,0,TRUE,TRUE,TRUE,0,67,-0.7688747721914923,-0.6749603532635144,match
2,0.21666666666666667,0,7,0.5583333333333333,1,2,0,TRUE,TRUE,TRUE,7,72,-0.5543115208470286,-0.679620517585688,unmatch
0,0,0,8,0.562962962962963,1,2,0,TRUE,TRUE,TRUE,56,34,0.010736060319577318,-0.029253135115162476,unmatch
6,0.4722222222222223,1,0,0,0,2,0,TRUE,TRUE,TRUE,0,83,-0.49133547808617406,-0.5449090771770277,match
3,0.25,0,3,0.3666666666666667,1,2,0,TRUE,TRUE,TRUE,59,29,-0.6209274012314692,0.1217972986317527,unmatch
1,0.09523809523809523,0,7,0.5694444444444445,1,2,0,TRUE,TRUE,TRUE,5,35,-0.6873850278061887,0.8684954697706283,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,59,-0.5995661280885018,-0.7990354653977199,match
0,0,0,9,0.5820105820105821,1,0,2,TRUE,TRUE,TRUE,24,44,-0.12882485578168745,-0.48037627129395,unmatch
0,0,0,6,1,1,0,2,TRUE,TRUE,TRUE,3,55,2.1316829735606406,-0.24927720579564422,unmatch
2,0.2666666666666666,0,4,0.48888888888888893,1,1,1,FALSE,TRUE,TRUE,1,46,-0.5013034739856818,0.5398579472074575,unmatch
0,0,0,9,0.5820105820105821,1,0,2,TRUE,TRUE,TRUE,40,28,0.18763989023272037,0.5446291135677228,unmatch
0,0,0,6,0.5416666666666667,1,2,0,TRUE,TRUE,TRUE,4,22,0.1730825338512998,-0.017739473753969226,unmatch
0,0,0,7,0.5416666666666667,1,0,2,TRUE,TRUE,TRUE,26,78,1.9973434361237112,-0.4517572855458551,unmatch
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,17,37,0.2836869909994445,0.3367198676421928,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,87,-0.6807393648543629,-0.6818138503025342,match
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,14,43,2.1880133533696693,-0.2406148769663511,unmatch
0,0,0,6,0.6166666666666667,1,0,2,TRUE,TRUE,TRUE,25,77,1.9973434361237112,-0.08687827834242402,unmatch
0,0,0,4,0.5166666666666667,1,0,2,TRUE,TRUE,TRUE,30,55,2.732965691871077,-0.4012049726292979,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,83,-0.6582703150433475,0.7666245128888672,match
3,0.4,0,5,1,1,2,0,TRUE,TRUE,TRUE,25,50,0.07482087680494173,0.003698350449828469,unmatch
4,0.4111111111111112,0,8,1,1,1,1,FALSE,TRUE,TRUE,7,54,-0.4848480689440695,0.34406619684137824,unmatch
0,0,0,9,0.5820105820105821,1,0,2,TRUE,TRUE,TRUE,30,51,0.05504114470272366,-0.8120844596607055,unmatch
1,0.04166666666666674,0,7,1,1,0,2,TRUE,TRUE,TRUE,56,21,-0.5313677096068498,0.37307235432054486,unmatch
3,0.21666666666666667,0,6,0.5714285714285715,1,1,1,FALSE,TRUE,TRUE,49,80,-0.7177657710467991,0.9284764425651253,unmatch
1,0.06666666666666676,0,9,0.5277777777777779,1,0,2,TRUE,TRUE,TRUE,15,32,-0.24908080120989748,-0.6196395447911909,unmatch
0,0,0,6,0.44444444444444453,1,2,0,TRUE,TRUE,TRUE,0,26,-0.5114307207513724,1.8050633929400983,match
0,0,0,0,0,0,0,2,TRUE,FALSE,FALSE,0,31,-0.6286808408513429,0.5967682541983699,match
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,60,0.2536227553782765,0.7606483489365861,match
0,0,0,5,0.2333333333333334,1,2,0,TRUE,TRUE,TRUE,3,28,-0.5106394517027668,0.6878918807675845,unmatch
0,0,0,6,0.5523809523809524,1,1,0,FALSE,FALSE,FALSE,7,41,0.14286004442041064,-0.7924013016303848,unmatch
0,0,0,9,0.5857142857142857,1,2,0,TRUE,TRUE,TRUE,36,37,1.386882993905911,-0.48037627129395,unmatch
2,0.1777777777777778,0,6,0.5634920634920635,1,2,0,TRUE,TRUE,TRUE,7,52,-0.27803726016301755,-0.4720984433912297,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,24,-0.7247279416180671,-0.7207414998198063,match
0,0,0,9,0.5047619047619047,1,0,2,TRUE,TRUE,TRUE,5,80,3.5787176433374235,-0.686254681353023,unmatch
0,0,0,6,0.45000000000000007,1,2,0,TRUE,TRUE,TRUE,11,45,0.21691285680528272,-0.05782062605095989,unmatch
0,0,0,4,0.5166666666666667,1,2,0,TRUE,TRUE,TRUE,6,26,-0.327089958837798,-0.09597927371508641,unmatch
0,0,0,8,0.6481481481481481,1,0,2,TRUE,TRUE,TRUE,5,33,2.1316829735606406,-0.6192008782478217,unmatch
4,0.26111111111111107,0,4,0.38095238095238093,1,0,2,TRUE,TRUE,TRUE,40,70,-0.3611105397019944,-0.7797909739107685,unmatch
4,0.5166666666666667,0,3,0.25,1,0,2,TRUE,TRUE,TRUE,1,69,1.0705784958141482,-0.45554011678129014,unmatch
3,0.4,0,6,0.5357142857142858,1,1,1,FALSE,TRUE,TRUE,0,24,-0.761596094000782,-0.45822628165830204,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,90,0.7912964156889737,0.6814770502719338,match
0,0,0,5,0.5333333333333334,1,2,0,TRUE,TRUE,TRUE,5,33,-0.5114307207513724,0.734989026953984,unmatch
0,0,0,3,0.3111111111111112,1,2,0,TRUE,TRUE,TRUE,0,34,-0.6729859252344892,0.12513879251931959,match
0,0,0,5,0.46031746031746035,1,2,0,TRUE,TRUE,TRUE,6,77,-0.6070030600889332,0.34609436190333626,unmatch
4,0.30000000000000004,0,4,0.48888888888888893,1,1,1,FALSE,TRUE,TRUE,9,60,1.6717039573713253,0.7704641805455976,unmatch
0,0,0,6,0.5634920634920635,1,0,2,TRUE,TRUE,TRUE,40,93,2.5046363531937983,-0.11220993581974853,unmatch
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,42,29,2.1880133533696693,-0.40641480553293247,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,63,-0.7688747721914923,-0.6163495457159216,match
0,0,0,8,0.4814814814814815,1,0,2,TRUE,TRUE,TRUE,17,55,2.1316829735606406,-0.2813513582738967,unmatch
0,0,0,5,0.46031746031746035,1,2,0,TRUE,TRUE,TRUE,5,72,-0.6731441790442104,-0.805669629165055,unmatch
5,0.39880952380952384,0,7,0.48611111111111116,1,2,0,TRUE,TRUE,TRUE,17,40,-0.4639605601738034,-0.6384453697347732,unmatch
2,0.15079365079365092,0,6,0.45000000000000007,1,0,2,TRUE,TRUE,TRUE,13,33,-0.12138792378125601,0.04969615947330602,unmatch
3,0.4,0,6,0.5357142857142858,1,2,0,TRUE,FALSE,FALSE,8,59,-0.6666567699021058,-0.7864251376781035,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,49,-0.4231370596045221,0.6949647110782888,match
0,0,0,9,0.49494949494949503,1,2,0,TRUE,TRUE,TRUE,2,72,1.386882993905911,-0.20909039306955968,unmatch
